pass_id,emd_lable2,mdl_influence_dense,tkt_avg_amt_y3_dense,tkt_all_amt_y3_dense,tkt_3y_amt_dense,tkt_i_amt_y3_dense,tkt_avg_amt_y2_dense,tkt_all_amt_y2_dense,tkt_i_amt_y2_dense,avg_dist_cnt_y3_dense,tkt_d_amt_y3_dense,avg_dist_cnt_y2_dense,dist_cnt_y2_dense,tkt_d_amt_y2_dense,dist_all_cnt_y3_dense,dist_cnt_y3_dense,tkt_avg_amt_y1_dense,dist_all_cnt_y2_dense,tkt_all_amt_y1_dense,pref_line_y3_1_distance_weighted_dense,pax_tax_dense,tkt_i_amt_y1_dense,tkt_avg_interval_y3_dense,pref_line_y2_1_distance_weighted_dense,avg_dist_cnt_y1_dense,dist_i_cnt_y3_dense,tkt_avg_interval_y2_dense,tkt_d_amt_y1_dense,dist_i_cnt_y2_dense,avg_pref_city_radius_y3_dense,avg_pref_city_radius_y2_dense,pax_fcny_dense,dist_cnt_y1_dense,dist_d_cnt_y3_dense,pref_line_y1_1_distance_weighted_dense,dist_all_cnt_y1_dense,avg_pref_orig_radius_y2_dense,dist_d_cnt_y2_dense,avg_pref_city_radius_y1_dense,avg_pref_orig_radius_y3_dense,avg_pref_orig_radius_y1_dense,dist_i_cnt_y1_dense,tkt_avg_interval_y1_dense,dist_d_cnt_y1_dense,diff_recent_flt_day_dense,cabin_hy_y_rate_y3_dense,select_seat_cnt_y2_dense,seat_walkway_cnt_y2_dense,seat_walkway_cnt_y3_dense,flt_leg_cnt_y2_dense,prebuy_d_cnt_y3_d14_dense,tkt_book_cnt_y1_dense,tkt_book_cnt_y3_dense,flt_leg_i_cnt_y3_dense,flt_leg_d_cnt_y3_dense,flt_cnt_y3_dense,cabin_hf_f_rate_y3_dense,cabin_c_rate_y3_dense,seat_middle_cnt_y2_dense,flt_bag_cnt_y3_dense,flt_leg_cnt_y1_dense,flt_leg_cnt_y3_dense,prebuy_d_cnt_y1_d14_dense,prebuy_d_cnt_y2_d3_dense,prebuy_d_cnt_y2_d7_dense,prebuy_d_cnt_y3_d7_dense,prebuy_i_cnt_y2_d99_dense,prebuy_i_cnt_y3_d99_dense,tkt_book_cnt_y2_dense,mdl_mcv_dense,seg_route_to_SYD_sparse,seg_route_to_LAX_sparse,seg_route_to_JFK_sparse,AB1015,AB1014,AB1013,AB1010,AB1009,AB1008,AB1007,AB1006,seg_cabin_Y_sparse,seg_cabin_W_sparse,seg_cabin_J_sparse,seg_cabin_C_sparse,festival_seg_zero_sparse,festival_seg_Tomb-sweepingDay_sparse,festival_seg_SpringFestival_sparse,festival_seg_NewYearsDay_sparse,festival_seg_NationalDay_sparse,festival_seg_Mid-autumnFestival_sparse,festival_seg_LabourDay_sparse,festival_seg_DragonBoatFestival_sparse,season_seg_dep_time_fall_sparse,season_seg_dep_time_spring_sparse,season_seg_dep_time_summer_sparse,season_seg_dep_time_winter_sparse,flt_leg_i_cnt_y1_dense
21235,0,45.19430718,2736.417955,120402.39,29512.96366,104023.61,865.1254545,38065.52,32198.96,6064.977273,16378.78,5348.571429,12784.186,5866.56,40371,25484,0,19660,0,9516,299.76,0,0,9572,0,14868,0,0,8009,4270,5089,1805,0,25503,0,0,3513,11651,0,3558,0,0,0,0,1161,0.023255814,0,0,0,0,0,0,0,24,20,44,0.465116279,0.511627907,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21236,0,14.5605673,80.37156,77.22272,3224.4,47.6981,47.32736533,77.22272,47.6981,5361.166667,29.52462,4523.518475,15716,2.95242,22912,22912,50.93641835,14392,77.22272,7747,373.46,47.6981,0,6573,3433.170949,20841,0,2.95242,12321,4459,4568,150,8520,2071,6221,14392,1114,2071,4568,2393,1359,12321,0,2071,601,1,0,0,1,3,0,0,0,4,0,4,0,0,3,3,3,5,0,0,0,0,0,2,0,28,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
21237,0,18.80901673,90.49935667,78.41426,8025.41,45.27608,50.91556133,78.41426,45.27608,5338.092138,33.13818,4798.085664,49701,11.71648,56820,56820,0,28410,0,6774,299.91,0,15600.32822,5375,0,51868,0,0,25934,3655,2890,547,0,4952,0,0,1047,2476,0,2234,0,0,0,0,1045,1,0,2,5,4,0,0,4,4,0,4,0,0,1,6,0,8,0,0,0,0,1,2,0,60,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21238,0,18.9560682,76.21727833,72.96414,3758.6,44.75884,0,0,0,5825.455169,28.2053,0,0,0,43334,43334,0,0,0,8867,652.45,0,0,0,0,43334,0,0,0,5799,0,955.854,0,0,0,0,0,0,0,2400,0,0,0,0,1087,1,0,0,3,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,4,0,46,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21239,0,18.47786549,1614.89,3229.78,3229.78,3229.78,1614.89,3229.78,3229.78,8700.5,0,8700.5,8700.5,0,17401,17401,0,17401,0,8212,151.66,0,142459.7783,8212,0,17401,127105.1376,0,17401,3932,3932,637,0,0,0,0,3932,0,0,3932,0,0,0,0,789,1,0,2,2,2,0,0,2,2,0,2,0,0,0,2,0,2,0,0,0,0,1,1,2,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21240,0,18.40384865,461.125,922.25,1330.8143,922.25,461.125,922.25,922.25,7181.5,0,7181.5,500.461,0,861,587,0,861,0,11199,350.0402,0,0,11199,0,861,0,0,861,298,2563,1675.908,0,0,0,0,337,0,0,337,0,0,0,0,775,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21241,0,38.31464803,9880.79375,79046.35,28641.01744,76890.28,5715.93875,45727.51,43571.44,10197.75,2156.07,9274.666667,1302.542,2156.07,4285,2705,3192.56375,4285,25540.51,14264,625.33,23384.44,0,14264,7292.5,1593,0,2156.07,1593,5163,4856,2069.412,1342,2692,13447,4011,5081,2692,3614,5081,4195,1319,0,2692,629,0.142857143,0,0,0,0,0,0,0,6,2,8,0,0.857142857,0,0,0,0,0,0,0,0,0,0,0,110,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2
21242,0,21.63233754,1378.08,5512.32,5512.32,4821.86,1378.08,5512.32,4821.86,4943.75,690.46,4943.75,14843,690.46,19775,19775,419.125,19775,1676.5,8909,176.76,1676.5,164190.6667,8909,4932,17401,154133.3759,0,17401,3480,3480,1046,9911,2374,2380,8701,3480,2374,3837,3480,3308,8701,0,0,720,1,0,0,0,4,0,0,4,2,2,4,0,0,3,4,1,4,0,0,0,0,2,2,4,50,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
21243,0,15.92366961,548.565,1097.13,1097.13,1066.68,0,0,0,6706,30.45,0,0,0,13412,13412,0,0,0,11484,299.06,0,0,0,0,13000,0,0,0,216,0,330,0,412,0,0,0,0,0,216,0,0,0,0,1142,1,0,0,2,0,0,0,0,1,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21244,0,15.75667934,58.84814,62.67926,289.71,47.98426,54.23901633,62.67926,47.98426,2016.746843,14.695,1959.116104,6038,0.17938,6038,6038,0,3019,0,6377,279.36,0,0,6907,0,6038,0,0,3019,1448,1722,200,0,0,0,0,845,0,0,781,0,0,0,0,1068,1,0,1,1,1,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,1,2,0,26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21245,0,70.21034702,2762.231471,93915.87,78218.31,80010.9,2300.538529,78218.31,68973.34,4053.205882,13904.97,4265.32,104649.5,9244.97,137809,137809,815.6026471,106633,27730.49,6951,158.02,26370.49,42560.5,7466,5857.166667,119490,42560.5,1360,93390,2485,2529,1904.656,71490,18319,10529,35143,2529,13243,3597,2485,3597,33188,37591.18182,1955,545,0.647058824,0,6,10,25,3,6,18,14,20,34,0,0.352941176,9,31,6,34,0,5,4,5,2,4,18,120,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4
21246,0,13.60704435,805.71,1611.42,1611.42,1611.42,805.71,1611.42,1611.42,7252.5,0,7252.5,7252.5,0,14505,14505,805.71,14505,1611.42,8989,277.11,1611.42,0,8989,7252.5,14505,0,0,14505,5577,5577,561,2180,0,8989,14505,5577,0,5577,5577,5577,14505,0,0,677,1,0,0,0,2,0,0,0,2,0,2,0,0,2,2,2,2,0,0,0,0,2,2,0,30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
21247,0,17.69020972,78.14045333,63.18176,10908.71722,44.47086,86.70446,63.18176,44.47086,1576.6365,18.7109,1563.362172,4350.5,7.28528,8701,8701,128.9513527,8701,63.18176,5193,330.16,44.47086,0,5321,2401.532369,8701,0,7.28528,8701,436,1016,1821.128,2343,0,5226,8701,460,0,702,437,701,8701,0,0,693,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,33,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
21248,1,15.63180997,81.36015333,61.3922,2133.8,40.42388,52.398183,61.3922,40.42388,5248.244424,20.96832,4668.212213,11991,7.7038,23982,23982,0,23982,0,5053,301.01,0,0,5120,0,21675,0,0,21675,3767,3767,333,0,2307,0,0,1049,2307,0,2293,0,0,0,0,857,1,0,0,0,4,0,0,0,2,0,2,0,0,4,4,0,4,0,0,0,0,2,2,0,27,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21249,0,11.9412661,360.25,1441,480.39326,1441,360.25,1441,1441,8168,0,8168,538.817,0,962,593,0,962,0,10373,419.81,0,0,10373,0,962,0,0,962,5777,4992,211,0,0,0,0,5218,0,0,5218,0,0,0,0,783,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21250,0,21.50077376,94.81740667,78.3701,25636.58,43.57812,131.0359301,78.3701,43.57812,5265.16549,34.79198,4992.696643,40986.5,34.79198,73273,73273,48.76747288,64573,78.3701,5366,328.12,43.57812,37278.12446,5689,4595.511646,70197,36069.88592,34.79198,61497,3287,3287,2104.91,8700,3076,6147,18786,1193,3076,3519,2218,1313,17571,25565.09235,1215,374,0,0,3,4,9,1,5,7,8,0,8,0,0,1,9,3,10,1,0,1,1,7,8,7,76,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
21251,0,46.48976213,1718.061875,54977.98,11488.52336,43317.98,764.505625,24464.18,13564.18,5619.875,11660,5768.636364,6790.813,10900,20161,13489,399.049375,20099,12769.58,7331,152.56,10879.58,0,7331,6406.142857,6661,0,1890,6661,3101,3146,744,3229,13500,7394,2763,2796,12212,3263,2783,3077,1422,0,1341,528,0.636363636,0,0,0,0,0,0,0,22,10,32,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,170,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
21252,0,17.46494838,537.4575,4299.66,3474.14976,4299.66,222.70125,1781.61,1781.61,7420.75,0,7478.666667,535.202,0,973,597,0,973,0,12043,280.06,0,0,12195,0,973,0,0,973,5632,5059,375,0,0,0,0,4186,0,0,4453,0,0,0,0,1098,1,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21253,0,16.03194027,801.6125,3206.45,3206.45,3206.45,0,0,0,7791.25,0,0,0,0,31165,31165,0,0,0,13313,409.76,0,0,0,0,31165,0,0,0,4902,0,465,0,0,0,0,0,0,0,4902,0,0,0,0,1266,1,0,0,3,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,4,0,20,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21254,0,19.61130914,75.18042833,72.2945,1870.69,43.40482,0,0,0,5838.168919,28.88968,0,0,0,43334,43334,0,0,0,8664,649.26,0,0,0,0,43334,0,0,0,5847,0,1430,0,0,0,0,0,0,0,2432,0,0,0,0,1093,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,0,4,0,0,0,0,0,4,0,45,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21255,0,17.59138655,69.15720333,74.86106,7067.52,46.55988,49.81352933,74.86106,46.55988,5791.860019,28.30118,4428.55858,35126,3.6606,46475,46475,0,22698,0,6229,468.26,0,0,6380,0,43409,0,0,21734,3737,435,129,0,3066,0,0,901,964,0,2238,0,0,0,0,734,1,0,2,6,3,0,0,0,4,0,4,0,0,0,6,0,7,0,0,0,1,2,2,0,56,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21256,0,20.51561721,976.9225,3907.69,2506.58336,3907.69,0,0,0,6165.75,0,0,0,0,951,560,0,0,0,9848,413.86,0,0,0,0,951,0,0,0,4410,0,570,0,0,0,0,0,0,0,4523,0,0,0,0,1358,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21257,0,17.18308745,543.5,1087,239.82142,1087,0,0,0,10837.5,0,0,0,0,948,561,0,0,0,10647,402.56,0,0,0,0,948,0,0,0,4106,0,158,0,0,0,0,0,0,0,5207,0,0,0,0,1331,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21258,0,18.49386525,76.63489,64.82542,3758.1,38.21952,0,0,0,5864.845869,26.6059,0,0,0,30195,30195,0,0,0,10170,435.44,0,0,0,0,30195,0,0,0,4954,0,545,0,0,0,0,0,0,0,2418,0,0,0,0,1260,0,0,0,1,0,0,0,0,4,0,4,0,0,0,2,0,4,0,0,0,0,0,4,0,31,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21259,0,17.36931222,80.49080333,70.7752,1500.81,43.54536,48.88197133,70.7752,43.54536,5376.067224,27.22984,4317.986087,23533,2.0589,32282,32282,0,32282,0,6906,571.7,0,0,5543,0,32282,0,0,32282,4633,4633,296,0,0,0,0,1099,0,0,2410,0,0,0,0,726,0,0,0,0,4,0,0,0,4,0,4,0,0,2,0,0,4,0,0,0,0,4,4,0,35,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21260,0,18.2986432,91.86137167,75.94288,9481.8,40.55164,56.12069033,75.94288,40.55164,5050.432686,35.39124,4751.615751,21178.5,35.39124,42357,42357,0,42357,0,5870,179.52,0,36138.75371,6255,0,34801,35724.00518,0,34801,3084,3084,575,0,7556,0,0,1239,7556,0,2030,0,0,0,0,865,1,0,2,2,8,0,0,4,4,0,4,0,0,0,8,0,8,0,1,0,0,2,2,4,48,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21261,0,17.28223446,78.82175,66.89862,9233.85,45.18586,0,0,0,5753.307383,21.71276,0,0,0,25934,25934,0,0,0,9546,454.26,0,0,0,0,25934,0,0,0,5936,0,1401,0,0,0,0,0,0,0,2420,0,0,0,0,1167,1,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,1,0,29,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21262,0,19.01035606,72.80627333,56.7603,2297.61,39.5552,0,0,0,2393.348595,17.2051,0,0,0,12934,12934,0,0,0,9174,218.86,0,0,0,0,12934,0,0,0,618,0,436,0,0,0,0,0,0,0,436,0,0,0,0,1254,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,28,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21263,0,35.38271096,1707.975,13663.8,13663.8,12188.71,1707.975,13663.8,12188.71,7344.5,1475.09,7344.5,29378,1475.09,58756,58756,0,58756,0,11546,296.81,0,0,11546,0,52956,0,0,52956,4104,4104,1197,0,5800,0,0,4104,5800,0,4104,0,0,0,0,855,1,0,4,4,8,1,0,0,4,4,8,0,0,2,6,0,8,0,1,0,0,2,2,0,100,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21264,0,16.49632543,82.40182667,66.08674,2915.07,45.31544,52.86191567,66.08674,45.31544,5009.532963,20.7713,4845.32361,11440,9.01832,22880,22880,0,22880,0,4650,176.52,0,107958,4707,0,17400,107958,0,17400,3108,3108,508,0,5480,0,0,1208,5480,0,2056,0,0,0,0,757,1,0,2,2,5,1,0,4,2,0,2,0,0,3,5,0,5,0,0,0,0,0,0,1,29,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21265,0,16.11331281,703.31,2813.24,1519.15,2813.24,0,0,0,8505,0,0,0,0,34020,34020,0,0,0,10420,572.4,0,0,0,0,34020,0,0,0,4408,0,568,0,0,0,0,0,0,0,4408,0,0,0,0,1089,1,0,0,4,0,0,0,0,4,0,4,0,0,0,1,0,4,0,0,0,0,0,4,0,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21266,0,22.76543872,1302.6525,5210.61,5210.61,5210.61,1302.6525,5210.61,5210.61,8700.5,0,8700.5,26101.5,0,34802,34802,803.3225,34802,3213.29,8212,158.42,3213.29,0,8212,8700.5,34802,0,0,34802,3932,3932,408,17401,0,8212,17401,3932,0,3932,3932,3932,17401,0,0,387,1,0,4,4,4,0,0,0,4,0,4,0,0,0,4,2,4,0,0,0,0,4,4,0,80,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
21267,0,17.88753612,94.44422,87.14496,4191.33,44.85386,0,0,0,2421.3335,42.2911,0,0,0,12934,12934,0,0,0,8088,302.01,0,0,0,0,12934,0,0,0,681,0,352,0,0,0,0,0,0,0,442,0,0,0,0,1459,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,40,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21268,0,17.49038818,1192.4825,4769.93,4769.93,4769.93,0,0,0,9226,0,0,0,0,36904,36904,0,0,0,9867,667.76,0,0,0,0,36904,0,0,0,4550,0,940,0,0,0,0,0,0,0,4550,0,0,0,0,1135,1,0,0,1,0,0,0,0,4,0,4,0,0,0,2,0,4,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21269,0,19.4691642,555.9525,2223.81,950.34266,2223.81,244.125,976.5,976.5,7038.75,0,7169.5,494.266,0,869,553,0,869,0,11204,402.66,0,0,11204,0,869,0,0,869,319,4755,370,0,0,0,0,338,0,0,338,0,0,0,0,1373,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21270,0,25.57138615,1226.6775,4906.71,3272.3278,2796.71,699.1775,2796.71,2796.71,4939.25,2110,8700.5,1139.752,0,3838,2282,0,947,0,7537,156.92,0,0,8212,0,1482,0,0,947,3736,4057,361,0,2356,0,0,3932,0,0,3553,0,0,0,0,1012,1,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21271,0,18.23073646,78.64137167,70.83064,8812.65,38.91906,49.58226733,70.83064,38.91906,5377.243528,31.91158,5640.72051,52173,2.0823,65412,65412,0,26478,0,7196,454.51,0,137908.67,5353,0,65412,120991.2703,0,26478,5936,5936,461,0,0,0,0,1097,0,0,2410,0,0,0,0,877,0,0,2,3,2,0,0,2,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,2,52,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21272,0,17.40762589,1408.875,5635.5,5635.5,5048.75,0,0,0,6442.25,586.75,0,0,0,25769,25769,0,0,0,10561,299.16,0,0,0,0,21675,0,0,0,3920,0,850,0,4094,0,0,0,0,0,3920,0,0,0,0,1100,1,0,0,1,0,0,0,0,2,2,4,0,0,0,4,0,4,0,0,0,0,0,2,0,50,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21273,0,26.68026685,1203.80125,9630.41,6781.56812,9630.41,1203.80125,9630.41,9630.41,5417.625,0,5417.625,513.189,0,968,574,383.29875,968,3066.39,9852,445.12494,3066.39,0,9852,5975.5,968,0,0,968,4368,5104,1012.672,919,0,7333,967,4333,0,4974,4333,411,967,0,0,721,1,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
21274,0,9.185313003,448.3666667,1345.1,1345.1,1296.22,448.3666667,1345.1,1296.22,9207,48.88,9207,13810.5,48.88,27621,27621,448.3666667,27621,1345.1,12163,271.31,1296.22,139693.5338,12163,9207,26478,127168.8211,48.88,26478,5936,5936,204,2188,1143,12163,27621,5936,1143,5936,5936,5936,26478,0,1143,621,1,0,2,2,3,0,0,2,2,1,3,0,0,0,3,3,3,0,0,0,0,0,0,2,40,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
21275,0,16.79182568,81.21469833,72.9826,3825.49,43.56072,48.887356,72.9826,43.56072,5356.506277,29.42188,4564.086946,27811,1.66328,37081,37081,50.58515689,37081,72.9826,6699,370.57,43.56072,0,5836,3542.835988,37081,0,1.66328,37081,4798,4798,479,18541,0,5746,9840,1113,0,740,2408,750,9840,0,0,720,0,0,1,1,4,0,0,0,4,0,4,0,0,3,2,1,4,0,0,0,0,4,4,0,35,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
21276,0,25.7414915,973.694,4868.47,3569.56464,4868.47,973.694,4868.47,4868.47,8700.4,0,8700.5,517.811,0,969,581,474,969,2370,8212,153.26,2370,0,8212,8700.5,969,0,0,969,3931,3946,858,949,0,8212,969,3932,0,3591,3932,3932,969,0,0,256,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
21277,1,21.88407908,2215.885,4431.77,2909.64994,4431.77,0,0,0,12967,0,0,0,0,960,593,0,0,0,14838,454.06,0,0,0,0,960,0,0,0,5894,0,660,0,0,0,0,0,0,0,5936,0,0,0,0,1170,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21278,0,20.06303321,74.59483667,63.46002,7919.78,38.42956,0,0,0,5567.7253,25.03046,0,0,0,29250,29250,0,0,0,8820,433.56,0,20999.66667,0,0,27674,0,0,0,2883,0,960,0,1576,0,0,0,0,0,1835,0,0,0,0,1226,0,0,0,2,0,0,0,3,3,0,3,0,0,0,2,0,5,0,0,0,0,0,3,0,31,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21279,0,20.33757714,98.18182667,79.10496,12552.8,44.35516,49.43005529,79.10496,44.35516,5426.636696,34.7498,5088.790354,27761.5,5.37348,41696,41696,0,27869,0,6946,283.41,0,0,6255,0,41696,0,0,27869,4586,4586,2000,0,0,0,0,1090,0,0,2375,0,0,0,0,820,0,0,2,4,4,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,4,6,0,65,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21280,0,10.59692491,421.39,842.78,842.78,842.78,421.39,842.78,842.78,7309,0,7309,7309,0,14618,14618,0,14618,0,10102,253.51,0,0,10102,0,14618,0,0,14618,5207,5207,259,0,0,0,0,5207,0,0,5207,0,0,0,0,1004,1,0,1,1,2,0,0,0,2,0,2,0,0,1,0,0,2,0,0,0,0,2,2,0,10,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21281,0,20.27159921,505.3914286,3537.74,2462.84,3458.36,351.8342857,2462.84,2462.84,5904.571429,79.38,7463.666667,27559,0,41332,41332,172.8571429,22391,1210,8452,169.36,1210,274676.8434,11891,8605,39791,247181.0995,0,22391,4044,4087,200,13786,1541,18315,8605,4087,0,4170,4044,3827,8605,125533.8676,0,449,1,0,3,7,3,0,1,1,5,2,7,0,0,0,7,1,7,0,0,0,0,2,4,1,40,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
21282,0,21.9866165,94.85077,79.2869,34547.97,44.41956,49.93119967,79.2869,44.41956,5408.81462,34.86734,5780.772605,48308,4.5985,64644,64644,0,32672,0,7037,480.46,0,41695.52745,5359,0,64644,0,0,32672,5218,5218,2146.37,0,0,0,0,1119,0,0,2405,0,0,0,0,840,0,0,1,1,4,0,0,3,8,0,8,0,0,0,8,0,8,0,0,0,0,4,8,0,73,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21283,0,21.91278012,333.0625,1332.25,2984.90426,1332.25,333.0625,1332.25,1332.25,3443,0,3443,497.49,0,858,585,35.21720485,858,91.53832,6477,333.49252,76.96914,0,6477,949,858,0,0,858,289,2557,1843.456,731,0,4913,858,263,0,5357,263,417,858,0,0,918,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
